id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns,received
1328,3236551613681,3236551696638,82957,-197,6470,1
1329,3236552617204,3236552699680,82476,3523,-481,1
1330,3236553613562,3236553701828,88266,-3642,5790,1
1331,3236554614871,3236554701868,86997,1309,-1269,1
1332,3236555615073,3236555706349,91276,202,4279,1
1333,3236556613975,3236556691920,77945,-1098,-13331,1
1334,3236557613442,3236557711235,97793,-533,19848,1
1335,3236558614131,3236558697808,83677,689,-14116,1
1336,3236559613388,3236559696422,83034,-743,-643,1
1337,3236560613562,3236560709007,95445,174,12411,1
1338,3236561614322,3236561694547,80225,760,-15220,1
1339,3236562613672,3236562692139,78467,-650,-1758,1
1340,3236563613772,3236563720317,106545,100,28078,1
1341,3236564614226,3236564688536,74310,454,-32235,1
1342,3236565614422,3236565690336,75914,196,1604,1
1343,3236566613663,3236566698906,85243,-759,9329,1
1344,3236567613957,3236567694331,80374,294,-4869,1
1345,3236568613371,3236568690870,77499,-586,-2875,1
1346,3236569613443,3236569711541,98098,72,20599,1
1347,3236570614364,3236570701312,86948,921,-11150,1
1348,3236571613590,3236571694927,81337,-774,-5611,1
1349,3236572614409,3236572701284,86875,819,5538,1
1350,3236573613963,3236573717410,103447,-446,16572,1
1351,3236574614006,3236574704339,90333,43,-13114,1
1352,3236575613979,3236575704871,90892,-27,559,1
1353,3236576614136,3236576712787,98651,157,7759,1
1354,3236577613689,3236577713326,99637,-447,986,1
1355,3236578613470,3236578724499,111029,-219,11392,1
1356,3236579613907,3236579714205,100298,437,-10731,1
1357,3236580612849,3236580702708,89859,-1058,-10439,1
1358,3236581614602,3236581694146,79544,1753,-10315,1
1359,3236582613525,3236582691865,78340,-1077,-1204,1
1360,3236583613393,3236583698301,84908,-132,6568,1
1361,3236584614448,3236584691779,77331,1055,-7577,1
1362,3236585613172,3236585689300,76128,-1276,-1203,1
1363,3236586613505,3236586700770,87265,333,11137,1
1364,3236587614456,3236587699572,85116,951,-2149,1
1365,3236588613238,3236588698198,84960,-1218,-156,1
1366,3236589614275,3236589717458,103183,1037,18223,1
1367,3236590614050,3236590704730,90680,-225,-12503,1
1368,3236591614060,3236591695966,81906,10,-8774,1
1369,3236592614236,3236592715981,101745,176,19839,1
1370,3236593616760,3236593713325,96565,2524,-5180,1
1371,3236594615192,3236594689521,74329,-1568,-22236,1
1372,3236595613891,3236595705202,91311,-1301,16982,1
1373,3236596614764,3236596702166,87402,873,-3909,1
1374,3236597613400,3236597691576,78176,-1364,-9226,1
1375,3236598613720,3236598701308,87588,320,9412,1
1376,3236599613852,3236599687163,73311,132,-14277,1
1377,3236600613795,3236600691053,77258,-57,3947,1
1378,3236601614006,3236601723484,109478,211,32220,1
1379,3236602614265,3236602709958,95693,259,-13785,1
1380,3236603613442,3236604094121,480679,-823,384986,1
1381,3236604614320,3236604696148,81828,878,-398851,1
1382,3236605613548,3236605707782,94234,-772,12406,1
1383,3236606613766,3236606693682,79916,218,-14318,1
1384,3236607613574,3236607694256,80682,-192,766,1
1385,3236608613305,3236608718648,105343,-269,24661,1
1386,3236609614533,3236609705902,91369,1228,-13974,1
1387,3236610613685,3236610710581,96896,-848,5527,1
1388,3236612006325,3236612083821,77496,392640,-19400,1
1389,3236612614091,3236612689043,74952,-392234,-2544,1
1390,3236613613418,3236613701168,87750,-673,12798,1
1391,3236614614263,3236614701371,87108,845,-642,1
1392,3236615613438,3236615691236,77798,-825,-9310,1
1393,3236616613536,3236616712230,98694,98,20896,1
1394,3236617613650,3236617693246,79596,114,-19098,1
1395,3236618613318,3236618696551,83233,-332,3637,1
1396,3236619614446,3236619703820,89374,1128,6141,1
1397,3236620614016,3236620707639,93623,-430,4249,1
1398,3236621613718,3236621693896,80178,-298,-13445,1
1399,3236622613522,3236622726129,112607,-196,32429,1
1400,3236623614059,3236623707945,93886,537,-18721,1
1401,3236625006905,3236625094809,87904,392846,-5982,1
1402,3236625614245,3236625693987,79742,-392660,-8162,1
1403,3236626613506,3236626711696,98190,-739,18448,1
1404,3236627614154,3236627696862,82708,648,-15482,1
1405,3236628613497,3236628708997,95500,-657,12792,1
1406,3236629613400,3236629711194,97794,-97,2294,1
1407,3236630614221,3236632107253,1493032,821,1395238,1
1408,3236632079020,3236632199406,120386,464799,-1372646,1
1409,3236632613911,3236632690769,76858,-465109,-43528,1
1410,3236633614124,3236633708873,94749,213,17891,1
1411,3236634614079,3236634692324,78245,-45,-16504,1
1412,3236635613921,3236635694646,80725,-158,2480,1
1413,3236636613617,3236636700097,86480,-304,5755,1
1414,3236637614371,3236637693979,79608,754,-6872,1
1415,3236638613589,3236638698724,85135,-782,5527,1
1416,3236639613810,3236639694070,80260,221,-4875,1
1417,3236640613832,3236640700096,86264,22,6004,1
1418,3236641614144,3236641701953,87809,312,1545,1
1419,3236642613440,3236642709100,95660,-704,7851,1
1420,3236643614521,3236643715206,100685,1081,5025,1
1421,3236644613633,3236644690545,76912,-888,-23773,1
1422,3236645613992,3236645691065,77073,359,161,1
1423,3236646613883,3236646701182,87299,-109,10226,1
1424,3236647614486,3236647694935,80449,603,-6850,1
1425,3236648613725,3236648715197,101472,-761,21023,1
1426,3236649613466,3236649717367,103901,-259,2429,1
1427,3236650614006,3236650708523,94517,540,-9384,1
1428,3236651613649,3236651702892,89243,-357,-5274,1
1429,3236652612781,3236652706336,93555,-868,4312,1
1430,3236653614391,3236653701842,87451,1610,-6104,1
1431,3236654614048,3236654690452,76404,-343,-11047,1
1432,3236655614849,3236655702832,87983,801,11579,1
1433,3236656614057,3236656704117,90060,-792,2077,1
1434,3236657613960,3236657691061,77101,-97,-12959,1
1435,3236658613499,3236658696364,82865,-461,5764,1
1436,3236659614584,3236659695196,80612,1085,-2253,1
1437,3236660613467,3236660703183,89716,-1117,9104,1
1438,3236661614063,3236661715884,101821,596,12105,1
1439,3236662615489,3236662696496,81007,1426,-20814,1
1440,3236663614105,3236667046758,3432653,-1384,3351646,1
1441,3236667017460,3236667140064,122604,2403355,-3310049,1
1442,3236667614347,3236667696629,82282,-403113,-40322,1
1443,3236668613749,3236668710786,97037,-598,14755,1
1444,3236669615341,3236669696213,80872,1592,-16165,1
1445,3236670613409,3236670689797,76388,-1932,-4484,1
1446,3236671613912,3236671704271,90359,503,13971,1
1447,3236672614252,3236672695219,80967,340,-9392,1
1448,3236673613598,3236673690835,77237,-654,-3730,1
1449,3236674613102,3236674698957,85855,-496,8618,1
1450,3236675613769,3236675697043,83274,667,-2581,1
1451,3236676614907,3236676698131,83224,1138,-50,1
1452,3236677699108,3236677875693,176585,84201,93361,1
1453,3236678638405,3236678840656,202251,-60703,25666,1
1454,3236679619042,3236679855238,236196,-19363,33945,1
1455,3236680616356,3236680728649,112293,-2686,-123903,1
1456,3236681615285,3236681713260,97975,-1071,-14318,1
1457,3236682615081,3236682716701,101620,-204,3645,1
1458,3236683615366,3236683701031,85665,285,-15955,1
1459,3236684613980,3236684695912,81932,-1386,-3733,1
1460,3236685614125,3236685718159,104034,145,22102,1
1461,3236686614173,3236686696413,82240,48,-21794,1
1462,3236687616711,3236687705796,89085,2538,6845,1
1463,3236688616227,3236688708106,91879,-484,2794,1
1464,3236689616684,3236689706718,90034,457,-1845,1
1465,3236690620428,3236690707820,87392,3744,-2642,1
1466,3236691617464,3236691730936,113472,-2964,26080,1
1467,3236692618254,3236692715900,97646,790,-15826,1
1468,3236693619784,3236693728180,108396,1530,10750,1
1469,3236694616630,3236694727294,110664,-3154,2268,1
1470,3236695616784,3236695713938,97154,154,-13510,1
1471,3236696615141,3236696709344,94203,-1643,-2951,1
1472,3236697613928,3236697699002,85074,-1213,-9129,1
1473,3236698615010,3236698732543,117533,1082,32459,1
1474,3236699615657,3236699694977,79320,647,-38213,1
1475,3236700614112,3236700693946,79834,-1545,514,1
1476,3236701613355,3236701703238,89883,-757,10049,1
1477,3236702614729,3236702694793,80064,1374,-9819,1
1478,3236703613587,3236703695936,82349,-1142,2285,1
1479,3236704614039,3236704708326,94287,452,11938,1
1480,3236705615301,3236705716124,100823,1262,6536,1
1481,3236706614523,3236706703712,89189,-778,-11634,1
1482,3236707613907,3236707717739,103832,-616,14643,1
1483,3236708615511,3236708706984,91473,1604,-12359,1
1484,3236709618096,3236709716219,98123,2585,6650,1
1485,3236710614227,3236710692440,78213,-3869,-19910,1
1486,3236711614109,3236711712509,98400,-118,20187,1
1487,3236712614743,3236712701692,86949,634,-11451,1
1488,3236713614156,3236713713421,99265,-587,12316,1
1489,3236714614480,3236714712947,98467,324,-798,1
1490,3236715614750,3236715696024,81274,270,-17193,1
1491,3236716614468,3236716695284,80816,-282,-458,1
1492,3236717613971,3236717702885,88914,-497,8098,1
1493,3236718613292,3236718713025,99733,-679,10819,1
1494,3236719613316,3236719694821,81505,24,-18228,1
1495,3236720614188,3236720693002,78814,872,-2691,1
1496,3236721613517,3236721703381,89864,-671,11050,1
1497,3236722614410,3236722705811,91401,893,1537,1
1498,3236723614779,3236723709366,94587,369,3186,1
1499,3236724613491,3236724705149,91658,-1288,-2929,1
1500,3236725615235,3236725701021,85786,1744,-5872,1
1501,3236726613238,3236726699096,85858,-1997,72,1
1502,3236727614167,3236727704662,90495,929,4637,1
1503,3236728614951,3236728707882,92931,784,2436,1
1504,3236729613538,3236729706989,93451,-1413,520,1
1505,3236730614708,3236730707603,92895,1170,-556,1
1506,3236731613421,3236731703479,90058,-1287,-2837,1
1507,3236732613732,3236732704759,91027,311,969,1
1508,3236733613303,3236733696904,83601,-429,-7426,1
1509,3236734614134,3236734692256,78122,831,-5479,1
1510,3236735613822,3236735702940,89118,-312,10996,1
1511,3236736613999,3236736696153,82154,177,-6964,1
1512,3236737613345,3236737692006,78661,-654,-3493,1
1513,3236738613605,3236738708404,94799,260,16138,1
1514,3236739615606,3236739724440,108834,2001,14035,1
1515,3236740613287,3236740692927,79640,-2319,-29194,1
1516,3236741614047,3236741720257,106210,760,26570,1
1517,3236742615472,3236742698467,82995,1425,-23215,1
1518,3236743613454,3236743725180,111726,-2018,28731,1
1519,3236744613607,3236746105084,1491477,153,1379751,1
1520,3236746075664,3236746192534,116870,462057,-1374607,1
1521,3236746613858,3236746692592,78734,-461806,-38136,1
1522,3236747613833,3236747705232,91399,-25,12665,1
1523,3236748614207,3236748696381,82174,374,-9225,1
1524,3236749614115,3236749695550,81435,-92,-739,1
1525,3236750613901,3236750704104,90203,-214,8768,1
1526,3236751613920,3236751696022,82102,19,-8101,1
1527,3236752613640,3236752693239,79599,-280,-2503,1
1528,3236753613387,3236753709042,95655,-253,16056,1
1529,3236754614264,3236754695187,80923,877,-14732,1
1530,3236755613837,3236755703978,90141,-427,9218,1
1531,3236756614823,3236756715067,100244,986,10103,1
1532,3236757614164,3236757704036,89872,-659,-10372,1
1533,3236758614833,3236758734812,119979,669,30107,1
1534,3236759613930,3236759722102,108172,-903,-11807,1
1535,3236760614656,3236760707460,92804,726,-15368,1
1536,3236761613782,3236761703791,90009,-874,-2795,1
1537,3236762613960,3236762702909,88949,178,-1060,1
1538,3236763613012,3236763700776,87764,-948,-1185,1
1539,3236764614441,3236764697413,82972,1429,-4792,1
1540,3236765614145,3236765692480,78335,-296,-4637,1
1541,3236766613413,3236766700529,87116,-732,8781,1
1542,3236767613858,3236767697852,83994,445,-3122,1
1543,3236768614049,3236768698734,84685,191,691,1
1544,3236769613331,3236769715141,101810,-718,17125,1
1545,3236770613286,3236770697628,84342,-45,-17468,1
1546,3236771613616,3236771704077,90461,330,6119,1
1547,3236772613877,3236773812869,1198992,261,1108531,1
1548,3236773760403,3236773881679,121276,146526,-1077716,1
1549,3236774614209,3236774700663,86454,-146194,-34822,1
1550,3236775614162,3236775703208,89046,-47,2592,1
1551,3236776614637,3236776706685,92048,475,3002,1
1552,3236777614454,3236777705665,91211,-183,-837,1
1553,3236778613320,3236778711691,98371,-1134,7160,1
1554,3236779613895,3236779697773,83878,575,-14493,1
1555,3236780613824,3236780694561,80737,-71,-3141,1
1556,3236781613474,3236781728944,115470,-350,34733,1
1557,3236782614375,3236782710197,95822,901,-19648,1
1558,3236783613486,3236783702238,88752,-889,-7070,1
1559,3236784613356,3236784714569,101213,-130,12461,1
1560,3236785613239,3236785693576,80337,-117,-20876,1
1561,3236786613791,3236786698185,84394,552,4057,1
1562,3236787613778,3236787716151,102373,-13,17979,1
1563,3236788614286,3236788693001,78715,508,-23658,1
1564,3236789613906,3236789693190,79284,-380,569,1
1565,3236790613908,3236790709416,95508,2,16224,1
1566,3236791615486,3236791704867,89381,1578,-6127,1
1567,3236792614434,3236792703400,88966,-1052,-415,1
1568,3236793615594,3236793698344,82750,1160,-6216,1
1569,3236794616070,3236795083108,467038,476,384288,1
1570,3236795613622,3236795696028,82406,-2448,-384632,1
1571,3236796613545,3236796709726,96181,-77,13775,1
1572,3236797613249,3236797709916,96667,-296,486,1
1573,3236798614205,3236798717097,102892,956,6225,1
1574,3236799614022,3236802108802,2494780,-183,2391888,1
1575,3236802078804,3236802188106,109302,1464782,-2385478,1
1576,3236802613392,3236802697070,83678,-465412,-25624,1
1577,3236803614356,3236803707060,92704,964,9026,1
1578,3236804614192,3236804696983,82791,-164,-9913,1
1579,3236805614096,3236805690185,76089,-96,-6702,1
1580,3236806614524,3236806710181,95657,428,19568,1
1581,3236807614689,3236807707823,93134,165,-2523,1
1582,3236808614090,3236808696876,82786,-599,-10348,1
1583,3236809613615,3236809703449,89834,-475,7048,1
1584,3236810616365,3236810713482,97117,2750,7283,1
1585,3236811613727,3236811706286,92559,-2638,-4558,1
1586,3236812614185,3236812709250,95065,458,2506,1
1587,3236813613959,3236813700395,86436,-226,-8629,1
1588,3236814614306,3236814689697,75391,347,-11045,1
1589,3236815613937,3236815707447,93510,-369,18119,1
1590,3236816614294,3236816703985,89691,357,-3819,1
1591,3236817614019,3236817715235,101216,-275,11525,1
1592,3236818613990,3236818699748,85758,-29,-15458,1
1593,3236819614268,3236819704526,90258,278,4500,1
1594,3236820614069,3236820696768,82699,-199,-7559,1
1595,3236821613681,3236821701859,88178,-388,5479,1
1596,3236822614591,3236822702066,87475,910,-703,1
1597,3236823614640,3236823691705,77065,49,-10410,1
1598,3236824615877,3236824703399,87522,1237,10457,1
1599,3236825614454,3236825703194,88740,-1423,1218,1
1600,3236826614647,3236826706473,91826,193,3086,1
1601,3236827613467,3236827697643,84176,-1180,-7650,1
1602,3236828614549,3236828706763,92214,1082,8038,1
1603,3236829615317,3236829700652,85335,768,-6879,1
1604,3236830613801,3236830691714,77913,-1516,-7422,1
1605,3236831613736,3236831706130,92394,-65,14481,1
1606,3236832614326,3236832712734,98408,590,6014,1
1607,3236833613905,3236833700013,86108,-421,-12300,1
1608,3236834613712,3236834704583,90871,-193,4763,1
1609,3236835614228,3236835697839,83611,516,-7260,1
1610,3236836614091,3236836702819,88728,-137,5117,1
1611,3236837614242,3236837715123,100881,151,12153,1
1612,3236838615169,3236838693018,77849,927,-23032,1
1613,3236839614454,3236839697623,83169,-715,5320,1
1614,3236840613594,3236840713638,100044,-860,16875,1
1615,3236841614824,3236841702781,87957,1230,-12087,1
1616,3236842613402,3236842699290,85888,-1422,-2069,1
1617,3236843614359,3236843704303,89944,957,4056,1
1618,3236844614264,3236844706133,91869,-95,1925,1
1619,3236845614035,3236845696930,82895,-229,-8974,1
1620,3236846613675,3236846706540,92865,-360,9970,1
1621,3236847614228,3236847713784,99556,553,6691,1
1622,3236848613570,3236848697779,84209,-658,-15347,1
1623,3236849614745,3236849709622,94877,1175,10668,1
1624,3236850614811,3236850692798,77987,66,-16890,1
1625,3236851614121,3236851689636,75515,-690,-2472,1
1626,3236852613803,3236852696713,82910,-318,7395,1
1627,3236853614335,3236853697379,83044,532,134,1
1628,3236854614088,3236854696278,82190,-247,-854,1
1629,3236858010129,3236858112315,102186,2396041,19996,1
1630,3236858614330,3236858691805,77475,-395799,-24711,1
1631,3236859614892,3236859709687,94795,562,17320,1
1632,3236860614178,3236860695577,81399,-714,-13396,1
1633,3236861613657,3236861690566,76909,-521,-4490,1
1634,3236862613682,3236862704765,91083,25,14174,1
1635,3236863613926,3236863693895,79969,244,-11114,1
1636,3236864613621,3236864704881,91260,-305,11291,1
1637,3236865613445,3236865705729,92284,-176,1024,1
1638,3236866614124,3236866693602,79478,679,-12806,1
1639,3236867613469,3236867691903,78434,-655,-1044,1
1640,3236868613180,3236868713743,100563,-289,22129,1
1641,3236869614583,3236869697845,83262,1403,-17301,1
1642,3236870613950,3236870695808,81858,-633,-1404,1
1643,3236871613896,3236871713537,99641,-54,17783,1
1644,3236872614016,3236872700871,86855,120,-12786,1
1645,3236873613871,3236873700874,87003,-145,148,1
1646,3236874614058,3236874724030,109972,187,22969,1
1647,3236875614154,3236875694535,80381,96,-29591,1
1648,3236876613882,3236876693771,79889,-272,-492,1
1649,3236877613355,3236877704242,90887,-527,10998,1
1650,3236878615064,3236878701548,86484,1709,-4403,1
1651,3236879613210,3236879703205,89995,-1854,3511,1
1652,3236880613375,3236880717404,104029,165,14034,1
1653,3236881614692,3236881698008,83316,1317,-20713,1
1654,3236882613575,3236882703134,89559,-1117,6243,1
1655,3236883614065,3236883709587,95522,490,5963,1
1656,3236884614565,3236884698075,83510,500,-12012,1
1657,3236885616790,3236885714318,97528,2225,14018,1
1658,3236886613461,3236886706274,92813,-3329,-4715,1
1659,3236887614203,3236887710594,96391,742,3578,1
1660,3236888613710,3236888702138,88428,-493,-7963,1
1661,3236889613638,3236889709889,96251,-72,7823,1
1662,3236890614612,3236890703989,89377,974,-6874,1
1663,3236891614315,3236891700768,86453,-297,-2924,1
1664,3236892614919,3236892708303,93384,604,6931,1
1665,3236893616254,3236893698810,82556,1335,-10828,1
1666,3236894615953,3236894714493,98540,-301,15984,1
1667,3236895613788,3236895712078,98290,-2165,-250,1
1668,3236896614524,3236896694690,80166,736,-18124,1
1669,3236897613472,3236897691989,78517,-1052,-1649,1
1670,3236898613286,3236898705598,92312,-186,13795,1
1671,3236899616231,3236899707375,91144,2945,-1168,1
1672,3236900613816,3236900694251,80435,-2415,-10709,1
1673,3236901614053,3236901704665,90612,237,10177,1
1674,3236902614085,3236902704534,90449,32,-163,1
1675,3236903613504,3236903692260,78756,-581,-11693,1
1676,3236904613657,3236904723229,109572,153,30816,1
1677,3236905614455,3236905698717,84262,798,-25310,1
1678,3236906613388,3236906712994,99606,-1067,15344,1
1679,3236907613671,3236907728004,114333,283,14727,1
1680,3236908613781,3236908701804,88023,110,-26310,1
1681,3236909613983,3236909713533,99550,202,11527,1
1682,3236910613848,3236910698725,84877,-135,-14673,1
1683,3236911613581,3236911702269,88688,-267,3811,1
1684,3236912614824,3236912697821,82997,1243,-5691,1
1685,3236913613273,3236913691403,78130,-1551,-4867,1
1686,3236914613691,3236914702342,88651,418,10521,1
1687,3236915614456,3236915705332,90876,765,2225,1
1688,3236916613480,3236916690207,76727,-976,-14149,1
1689,3236917613632,3236917700145,86513,152,9786,1
1690,3236918614409,3236918691831,77422,777,-9091,1
1691,3236919613858,3236919714520,100662,-551,23240,1
1692,3236920613892,3236920699730,85838,34,-14824,1
1693,3236921613656,3236921692525,78869,-236,-6969,1
1694,3236922613991,3236922705532,91541,335,12672,1
1695,3236923615603,3236923697376,81773,1612,-9768,1
1696,3236924613990,3236924698537,84547,-1613,2774,1
1697,3236925614253,3236925697879,83626,263,-921,1
1698,3236926613518,3236926698143,84625,-735,999,1
1699,3236927615398,3236927691056,75658,1880,-8967,1
1700,3236928613528,3236928688251,74723,-1870,-935,1
1701,3236929613590,3236929711387,97797,62,23074,1
1702,3236930614404,3236930705222,90818,814,-6979,1
1703,3236931613716,3236935112143,3498427,-688,3407609,1
1704,3236935079022,3236935202010,122988,2465306,-3375439,1
1705,3236935614072,3236935692222,78150,-464950,-44838,1
1706,3236936613239,3236936704275,91036,-833,12886,1
1707,3236937614966,3236937699561,84595,1727,-6441,1
1708,3236938615705,3236938696232,80527,739,-4068,1
1709,3236939617289,3236939713274,95985,1584,15458,1
1710,3236940616408,3236940698122,81714,-881,-14271,1
1711,3236941613754,3236941699614,85860,-2654,4146,1
1712,3236942613864,3236942703099,89235,110,3375,1
1713,3236943614237,3236943717029,102792,373,13557,1
1714,3236944614395,3236944704650,90255,158,-12537,1
1715,3236945614085,3236945695231,81146,-310,-9109,1
1716,3236946613655,3236946715744,102089,-430,20943,1
1717,3236947620469,3236947704952,84483,6814,-17606,1
1718,3236948613905,3236948706339,92434,-6564,7951,1
1719,3236949613853,3236949714568,100715,-52,8281,1
1720,3236950614320,3236950694879,80559,467,-20156,1
1721,3236951613803,3236951699938,86135,-517,5576,1
1722,3236952614616,3236952705369,90753,813,4618,1
1723,3236953614711,3236953697659,82948,95,-7805,1
1724,3236954613414,3236954693815,80401,-1297,-2547,1
1725,3236955613523,3236955714208,100685,109,20284,1
1726,3236956614307,3236956717131,102824,784,2139,1
1727,3236957613786,3236957708426,94640,-521,-8184,1
1728,3236958613949,3236958709951,96002,163,1362,1
1729,3236959614527,3236959707159,92632,578,-3370,1
1730,3236960613392,3236960702872,89480,-1135,-3152,1
1731,3236961613495,3236961701890,88395,103,-1085,1
1732,3236962614776,3236962699183,84407,1281,-3988,1
1733,3236963613375,3236963693637,80262,-1401,-4145,1
1734,3236964614286,3236964703434,89148,911,8886,1
1735,3236965614922,3236965694670,79748,636,-9400,1
1736,3236966614146,3236966699188,85042,-776,5294,1
1737,3236967613796,3236967705924,92128,-350,7086,1
1738,3236968614131,3236968693438,79307,335,-12821,1
1739,3236969613465,3236969693705,80240,-666,933,1
1740,3236970613096,3236970704386,91290,-369,11050,1
1741,3236971614341,3236971708358,94017,1245,2727,1
1742,3236972613459,3236972693731,80272,-882,-13745,1
1743,3236973614893,3236973706237,91344,1434,11072,1
1744,3236974615157,3236974711907,96750,264,5406,1
1745,3236975617229,3236975712716,95487,2072,-1263,1
1746,3236976615401,3236976705564,90163,-1828,-5324,1
1747,3236977615491,3236977698250,82759,90,-7404,1
1748,3236978613908,3236978692432,78524,-1583,-4235,1
1749,3236979613603,3236979705905,92302,-305,13778,1
1750,3236980614221,3236980713524,99303,618,7001,1
1751,3236981613676,3236981708579,94903,-545,-4400,1
1752,3236982613639,3236982714790,101151,-37,6248,1
1753,3236983614646,3236983704171,89525,1007,-11626,1
1754,3236984613490,3236984718738,105248,-1156,15723,1
1755,3236985612741,3236985701478,88737,-749,-16511,1
1756,3236986614451,3236986710983,96532,1710,7795,1
1757,3236987613445,3236987704236,90791,-1006,-5741,1
1758,3236988614483,3236988704598,90115,1038,-676,1
1759,3236989615433,3236989712227,96794,950,6679,1
1760,3236990614386,3236990700313,85927,-1047,-10867,1
1761,3236991614385,3236991709792,95407,-1,9480,1
1762,3236992615038,3236992697994,82956,653,-12451,1
1763,3236993614989,3236993709006,94017,-49,11061,1
1764,3236994615420,3236994730776,115356,431,21339,1
1765,3236995613516,3236995704942,91426,-1904,-23930,1
1766,3236996612879,3236996698761,85882,-637,-5544,1
1767,3236997614073,3236997705912,91839,1194,5957,1
1768,3236998615236,3236998696976,81740,1163,-10099,1
1769,3236999613813,3236999692903,79090,-1423,-2650,1
1770,3237000614017,3237000717091,103074,204,23984,1
1771,3237001615310,3237001717801,102491,1293,-583,1
1772,3237002625086,3237002735859,110773,9776,8282,1
1773,3237003613661,3237005046532,1432871,-11425,1322098,1
1774,3237005018505,3237005134786,116281,404844,-1316590,1
1775,3237005614550,3237005694538,79988,-403955,-36293,1
1776,3237006615723,3237006709893,94170,1173,14182,1
1777,3237007614968,3237007696778,81810,-755,-12360,1
1778,3237008614931,3237008711477,96546,-37,14736,1
1779,3237009615528,3237009707114,91586,597,-4960,1
1780,3237010613889,3237010703664,89775,-1639,-1811,1
1781,3237011613931,3237011712191,98260,42,8485,1
1782,3237012614646,3237012698549,83903,715,-14357,1
1783,3237013614551,3237013698034,83483,-95,-420,1
1784,3237014613779,3237014699636,85857,-772,2374,1
1785,3237015614278,3237015708506,94228,499,8371,1
1786,3237016614719,3237016709415,94696,441,468,1
1787,3237017614105,3237017699292,85187,-614,-9509,1
1788,3237018613850,3237018706714,92864,-255,7677,1
1789,3237019614890,3237019706814,91924,1040,-940,1
1790,3237020613628,3237020693563,79935,-1262,-11989,1
1791,3237021613574,3237021706675,93101,-54,13166,1
1792,3237022614611,3237022698841,84230,1037,-8871,1
1793,3237023614633,3237023695023,80390,22,-3840,1
1794,3237024614470,3237024717543,103073,-163,22683,1
1795,3237025613880,3237025695771,81891,-590,-21182,1
1796,3237026614026,3237026700031,86005,146,4114,1
1797,3237027613464,3237027708344,94880,-562,8875,1
1798,3237028614730,3237028700176,85446,1266,-9434,1
1799,3237029614111,3237029707902,93791,-619,8345,1
1800,3237030613269,3237030716917,103648,-842,9857,1
1801,3237031614003,3237031734594,120591,734,16943,1
1802,3237032612588,3237032706094,93506,-1415,-27085,1
1803,3237033613716,3237033700514,86798,1128,-6708,1
1804,3237034614312,3237034694301,79989,596,-6809,1
1805,3237035613311,3237035695915,82604,-1001,2615,1
1806,3237036613730,3237036706122,92392,419,9788,1
1807,3237037614724,3237037706164,91440,994,-952,1
1808,3237038612907,3237038692872,79965,-1817,-11475,1
1809,3237039613665,3237039704153,90488,758,10523,1
1810,3237040615451,3237040698864,83413,1786,-7075,1
1811,3237041613742,3237041708361,94619,-1709,11206,1
1812,3237042613402,3237042709035,95633,-340,1014,1
1813,3237043614799,3237043738150,123351,1397,27718,1
1814,3237044612918,3237044692209,79291,-1881,-44060,1
1815,3237045614602,3237045704984,90382,1684,11091,1
1816,3237046614075,3237046712929,98854,-527,8472,1
1817,3237047613747,3237047704585,90838,-328,-8016,1
1818,3237048613522,3237048714285,100763,-225,9925,1
1819,3237049614032,3237049700323,86291,510,-14472,1
1820,3237050613178,3237050704026,90848,-854,4557,1
1821,3237051613972,3237051705785,91813,794,965,1
1822,3237052614971,3237054110315,1495344,999,1403531,1
1823,3237054078277,3237054192201,113924,463306,-1381420,1
1824,3237054614277,3237054693503,79226,-464000,-34698,1
1825,3237055613485,3237055704698,91213,-792,11987,1
1826,3237056614137,3237056702337,88200,652,-3013,1
1827,3237057613323,3237057697212,83889,-814,-4311,1
1828,3237058615397,3237058707006,91609,2074,7720,1
1829,3237059614187,3237059693077,78890,-1210,-12719,1
1830,3237060617250,3237060709071,91821,3063,12931,1
1831,3237061613801,3237061708843,95042,-3449,3221,1
1832,3237062614070,3237062719924,105854,269,10812,1
1833,3237063614186,3237063715217,101031,116,-4823,1
1834,3237064614284,3237064707598,93314,98,-7717,1
1835,3237065614705,3237068184368,2569663,421,2476349,1
1836,3237068080793,3237068274254,193461,1466088,-2376202,1
1837,3237068614095,3237068704278,90183,-466698,-103278,1
1838,3237069613842,3237069704125,90283,-253,100,1
1839,3237070614182,3237070695236,81054,340,-9229,1
1840,3237071613457,3237071693896,80439,-725,-615,1
1841,3237072614026,3237072708438,94412,569,13973,1
1842,3237073614293,3237073709186,94893,267,481,1
1843,3237074613578,3237074702454,88876,-715,-6017,1
1844,3237075614177,3237075709261,95084,599,6208,1
1845,3237076613711,3237076700243,86532,-466,-8552,1
1846,3237077613679,3237077729798,116119,-32,29587,1
1847,3237078616026,3237082045666,3429640,2347,3313521,1
1848,3237082015246,3237082130382,115136,2399220,-3314504,1
1849,3237082614630,3237082694909,80279,-400616,-34857,1
1850,3237083613746,3237083703527,89781,-884,9502,1
1851,3237084613776,3237084699383,85607,30,-4174,1
1852,3237085613728,3237085697406,83678,-48,-1929,1
1853,3237086613640,3237086702153,88513,-88,4835,1
1854,3237087614739,3237087697615,82876,1099,-5637,1
1855,3237088613470,3237088691782,78312,-1269,-4564,1
1856,3237089613906,3237089715537,101631,436,23319,1
1857,3237090614834,3237090692275,77441,928,-24190,1
